J,R,E,M,E_Num,algo,n_subtypes,mallows_temperature,kendalls_w,runtime,kendalls_tau,subtype_acc,stage_mae,mean_stage_healthy,runtime_cross_validation,absolute_error_n_subtypes,relative_error,correct_bool
726,0.21,sn_kjContinuousBeta_sigmoid,12,5,SuStaIn (KDE),3,0.31948225913801365,0.9737013701370137,613.835665154457,0.2952861952861953,0.0046550721698771546,13.327823691460056,20.490066225165563,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,13,5,BebmS,3,0.30185515101020843,0.9760456045604561,73.89321203629176,0.3811447811447812,0.0,6.506887052341598,0.0,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,13,5,BebmS (Blind),3,0.30185515101020843,0.9760456045604561,97.54294575055441,0.4301683501683502,0.0,13.984848484848484,3.24,,2.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,13,5,Random Guessing,3,0.30185515101020843,0.9760456045604561,0.0,0.5069115761427793,0.0029000594648061814,52.93388429752066,5.346666666666667,,2.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,13,5,SuStaIn (GMM),3,0.30185515101020843,0.9760456045604561,603.4055372198422,0.3822895622895623,0.02555330708111478,14.859504132231406,42.16,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,13,5,SuStaIn (KDE),3,0.30185515101020843,0.9760456045604561,596.4457034707069,0.32303030303030306,-0.0020958329117589016,10.809917355371901,18.16,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,14,5,BebmS,3,0.4583839513663318,0.9894736140280694,70.16258085171381,0.39952861952861946,0.0,8.73793103448276,0.03289473684210526,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,14,5,BebmS (Blind),3,0.4583839513663318,0.9894736140280694,85.51039546728134,0.332053872053872,-0.008520870708040442,6.012413793103448,0.13815789473684212,,1.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,14,5,Random Guessing,3,0.4583839513663318,0.9894736140280694,0.0,0.49292967890837885,-0.0027328899062959533,52.433103448275865,5.657894736842105,,1.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,14,5,SuStaIn (GMM),3,0.4583839513663318,0.9894736140280694,153.04404881795247,0.404040404040404,0.015739062266474108,18.689655172413794,48.36184210526316,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,14,5,SuStaIn (KDE),3,0.4583839513663318,0.9894736140280694,356.7228497306506,0.32626262626262625,0.006505226588440104,12.187586206896551,21.460526315789473,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,15,5,BebmS,3,0.23508309510877207,0.9624069073574024,69.4442757209142,0.4146127946127946,0.0,7.035812672176308,0.06,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,15,5,BebmS (Blind),3,0.23508309510877207,0.9624069073574024,97.1451599518458,0.4210774410774411,0.00419635174063167,10.650137741046832,0.19333333333333333,,2.0,100,100
